OBJECTID;UIDENTSTLAE;ULAND;UREGBEZ;UKREIS;UGEMEINDE;UJAHR;UMONAT;USTUNDE;UWOCHENTAG;UKATEGORIE;UART;UTYP1;ULICHTVERH;USTRZUSTAND;IstRad;IstPKW;IstFuss;IstKrad;IstGkfz;IstSonstige;LINREFX;LINREFY;XGCSWGS84;YGCSWGS84
157820;5,21E+18;5;3;15;0;2021;10;15;4;3;5;3;0;0;1;0;1;0;0;0;352919,1768;5643191,551;6,90735346;50,92159546
157822;5,21E+18;5;3;15;0;2021;10;13;6;3;3;6;0;0;0;1;0;1;0;0;355775,2743;5649397,996;6,945503079;50,97809251
157823;5,21E+18;5;3;15;0;2021;7;7;3;3;6;7;0;1;0;1;1;0;0;0;354535,651;5645320,241;6,92948678;50,94113522
157824;5,21E+18;5;3;15;0;2021;4;20;5;3;2;6;0;0;0;1;0;0;0;1;353637,4255;5646614,622;6,916190402;50,95254004
157826;5,21E+18;5;3;15;0;2021;6;17;4;2;5;3;0;0;1;1;0;0;0;0;352600,9076;5654533,895;6,898230916;51,02344222
157827;5,21E+18;5;3;15;0;2021;11;0;6;3;0;1;2;0;1;0;0;0;0;0;354043,5215;5645275,624;6,922504688;50,9406099
157828;5,21E+18;5;3;15;0;2021;9;22;6;2;7;1;2;0;0;0;0;0;0;1;355429,0484;5644984,972;6,942327483;50,93834693
157829;5,21E+18;5;3;15;0;2021;6;2;1;2;0;1;2;1;0;0;0;0;0;1;354802,6294;5643784,879;6,933895969;50,9274046
157830;5,21E+18;5;3;15;0;2021;9;19;1;1;0;1;1;0;0;0;0;1;0;0;351610,5349;5645951,588;6,887623959;50,94606344
157831;5,21E+18;5;3;15;0;2021;6;16;1;3;9;1;0;0;0;0;0;0;0;1;355862,1145;5644408,377;6,948715133;50,93327357
157833;5,21E+18;5;3;15;0;2021;12;1;2;3;8;1;2;1;0;1;0;0;0;0;353042,709;5650877,715;6,906006537;50,99069916
157834;5,21E+18;5;3;15;0;2021;6;17;1;3;1;7;0;0;0;1;0;1;0;0;354082,2465;5646646,508;6,922506217;50,95293938
157836;5,21E+18;5;3;15;0;2021;4;9;2;3;5;3;0;1;1;1;0;0;0;0;351922,8461;5645345,345;6,892313052;50,94069575
157837;5,21E+18;5;3;15;0;2021;9;14;1;2;5;3;0;0;0;1;0;1;0;0;353231,5863;5653231,288;6,907744452;51,01189773
157840;5,21E+18;5;3;15;0;2021;5;18;6;3;5;3;0;0;1;1;0;0;0;0;354443,0805;5646716,417;6,927612016;50,95365887
157844;5,21E+18;5;3;15;0;2021;6;11;3;3;6;4;0;0;0;1;0;0;0;1;354197,8098;5647678,5;6,923736963;50,96224278
157845;5,21E+18;5;3;15;0;2021;10;19;4;3;0;1;2;1;1;0;0;0;0;0;354854,8445;5643810,014;6,934628448;50,92764363
157846;5,21E+18;5;3;15;0;2021;10;14;1;2;8;1;0;0;0;0;0;1;0;0;351989,5735;5651580,014;6,89072506;50,99674046
157847;5,21E+18;5;3;15;0;2021;5;17;5;3;5;3;0;0;0;1;0;0;0;0;355971,0311;5647366,882;6,949094054;50,95988834
157849;5,21E+18;5;3;15;0;2021;9;7;5;3;9;6;0;0;1;1;0;0;0;0;354174,8892;5650157,339;6,922416704;50,98451338
157852;5,21E+18;5;3;15;0;2021;11;16;1;3;2;6;1;0;0;1;0;0;0;0;354322,2499;5642980,295;6,92738655;50,92005291
157853;5,21E+18;5;3;15;0;2021;5;16;1;3;0;1;0;0;1;0;0;0;0;0;353809,2123;5657767,176;6,914143194;51,05280656
157854;5,21E+18;5;3;15;0;2021;5;20;6;3;0;1;1;0;1;0;0;0;0;0;355092,6962;5644012,333;6,93793024;50,92952162
157856;5,21E+18;5;3;15;0;2021;9;7;4;3;2;7;0;0;1;1;0;0;0;0;355457,562;5647231,108;6,941841454;50,95853959
157857;5,21E+18;5;3;15;0;2021;6;1;1;2;0;1;2;0;0;0;0;0;0;1;354708,5136;5643728,029;6,932580325;50,92687001
157858;5,21E+18;5;3;15;0;2021;9;20;5;3;5;3;2;0;0;1;0;0;0;0;351646,3224;5646066,552;6,888086205;50,94710577
157859;5,21E+18;5;3;15;0;2021;6;17;2;3;5;3;0;0;1;0;0;0;0;0;355774,736;5641793,058;6,948506724;50,90974826
157860;5,21E+18;5;3;15;0;2021;1;7;2;3;0;1;2;1;1;0;0;0;0;0;353813,8912;5642282,06;6,920438822;50,91364952
157861;5,21E+18;5;3;15;0;2021;9;18;2;3;1;5;0;0;1;1;0;0;0;0;352475,7469;5642773,012;6,901218199;50,91772102
157862;5,21E+18;5;3;15;0;2021;10;13;6;3;0;5;0;0;1;1;0;0;0;0;354125,1723;5642696,675;6,924698041;50,91745431
157865;5,21E+18;5;3;15;0;2021;9;6;4;2;1;3;1;0;0;0;0;1;1;0;352040,8497;5645981,45;6,893733078;50,94644239
157866;5,21E+18;5;3;15;0;2021;11;16;2;3;2;5;0;0;0;1;0;0;0;1;353040,0914;5643277,723;6,909037866;50,92240067
157869;5,21E+18;5;3;15;0;2021;6;14;1;3;7;1;0;0;1;0;0;0;0;0;355751,7209;5644602,368;6,947068372;50,93498934
157870;5,21E+18;5;3;15;0;2021;6;15;6;2;6;4;0;0;0;1;1;0;0;0;353748,5693;5646857,504;6,917674095;50,95475094
157871;5,21E+18;5;3;15;0;2021;9;17;5;2;0;3;0;0;0;1;1;0;0;0;355262,1189;5641783,85;6,941223816;50,9095372
157872;5,21E+18;5;3;15;0;2021;12;15;4;3;5;3;1;0;0;1;0;0;0;0;352493,5307;5646963,333;6,899774769;50,95538213
157873;5,21E+18;5;3;15;0;2021;11;18;4;3;0;1;2;1;1;0;0;0;0;0;354075,1399;5643312,823;6,923740235;50,92297881
157874;5,21E+18;5;3;15;0;2021;6;19;2;3;0;1;0;0;1;0;0;0;0;0;354976,3389;5643911,677;6,936315635;50,9285878
157877;5,21E+18;5;3;15;0;2021;11;9;5;3;6;2;0;1;0;1;1;0;0;0;353461,6513;5648136,578;6,913076777;50,96617258
157878;5,21E+18;5;3;15;0;2021;7;12;6;3;0;2;0;0;1;1;0;0;0;0;353028,4526;5646382,116;6,907620291;50,95029564
157879;5,21E+18;5;3;15;0;2021;10;19;1;3;0;6;2;0;0;1;0;0;0;1;351278,8717;5647417,194;6,882307349;50,95914854
157880;5,21E+18;5;3;15;0;2021;6;16;2;3;0;1;0;0;1;0;0;0;0;0;355557,2266;5641577,842;6,945500121;50,90775975
157882;5,21E+18;5;3;15;0;2021;9;6;1;2;5;3;2;0;1;1;0;0;0;0;353557,686;5643062,995;6,916483268;50,92060258
157884;5,21E+18;5;3;15;0;2021;9;16;5;3;3;2;0;0;1;1;0;0;0;0;352348,6293;5645784,345;6,898191215;50,94475001
157885;5,21E+18;5;3;15;0;2021;9;12;4;3;0;1;0;1;1;0;0;0;0;0;354047,9307;5645756,549;6,922374706;50,94493293
157887;5,21E+18;5;3;15;0;2021;6;20;3;3;5;3;0;1;1;1;0;0;0;0;355005,8155;5649278,796;6,934597194;50,97682806
157891;5,21E+18;5;3;15;0;2021;6;7;5;3;0;3;0;0;1;1;0;0;0;0;354054,3165;5647605,82;6,921724167;50,9615533
157895;5,21E+18;5;3;15;0;2021;4;17;4;3;5;2;0;0;1;1;0;0;0;0;353549,9878;5647805,658;6,91446714;50,9632212
157896;5,21E+18;5;3;15;0;2021;10;17;6;3;4;6;0;0;1;0;0;0;0;0;355115,8724;5645932,796;6,937496153;50,94678619
157899;5,21E+18;5;3;15;0;2021;5;19;4;3;5;3;0;1;1;1;0;0;0;0;355416,1806;5644614,323;6,942291531;50,93501275
157902;5,21E+18;5;3;15;0;2021;12;19;5;3;2;6;2;1;0;1;0;0;0;0;353743,5437;5638697,937;6,920874175;50,88142216
157905;5,21E+18;5;3;15;0;2021;3;22;5;3;3;6;2;1;0;1;0;0;0;0;355019,6197;5646015,946;6,936093791;50,94750924
157910;5,21E+18;5;3;15;0;2021;5;23;6;2;0;1;2;0;1;0;0;0;0;0;354409,8739;5648556,021;6,926403493;50,97018239
157911;5,21E+18;5;3;15;0;2021;6;13;1;3;0;1;0;0;1;0;0;0;0;0;353601,9529;5647710,962;6,915244731;50,96238341
157912;5,21E+18;5;3;15;0;2021;11;11;4;3;1;3;0;0;1;1;0;0;0;0;355142,6998;5643927,179;6,93867515;50,92876892
157917;5,21E+18;5;3;15;0;2021;11;7;3;3;3;6;1;1;1;1;0;0;0;0;355914,5358;5647237,192;6,948341486;50,95870872
157918;5,21E+18;5;3;15;0;2021;6;6;7;3;5;3;0;0;0;1;0;0;0;0;353387,8238;5648041,833;6,912064294;50,96530236
157919;5,21E+18;5;3;15;0;2021;6;16;3;3;0;7;0;0;0;0;0;0;0;1;353052,9963;5653673,494;6,905021267;51,015826
157920;5,21E+18;5;3;15;0;2021;11;11;6;3;0;1;0;1;1;0;0;0;0;0;353986,4493;5647213,911;6,920915664;50,95801417
157921;5,21E+18;5;3;15;0;2021;6;19;4;3;5;3;0;0;1;1;0;0;0;0;352495,595;5644619,692;6,900753288;50,93432143
157923;5,21E+18;5;3;15;0;2021;11;12;7;3;0;1;0;0;0;0;0;1;0;0;354883,055;5637760,805;6,937433723;50,8732876
157924;5,21E+18;5;3;15;0;2021;9;19;6;3;2;6;0;0;1;1;0;0;0;0;351533,4941;5648675,769;6,885416747;50,97052428
157929;5,21E+18;5;3;15;0;2021;12;15;2;3;1;6;0;1;0;1;0;0;0;0;355920,112;5651338,657;6,946795343;50,99556899
157931;5,21E+18;5;3;15;0;2021;7;14;5;2;6;7;0;0;0;1;1;0;0;0;353668,4264;5643305,771;6,91796031;50,92281242
157933;5,21E+18;5;3;15;0;2021;1;14;4;3;5;3;0;0;0;1;0;0;0;1;352440,2636;5645090,245;6,899775842;50,93853592
157935;5,21E+18;5;3;15;0;2021;11;17;4;3;0;3;2;0;1;1;0;0;0;0;355039,2913;5645981,206;6,936387466;50,94720199
157936;5,21E+18;5;3;15;0;2021;4;18;3;2;0;1;0;0;1;0;0;0;0;0;351859,9835;5646471,004;6,890961066;50,95079532
157937;5,21E+18;5;3;15;0;2021;11;16;5;3;5;3;0;0;1;1;0;0;0;0;353280,582;5642548,013;6,912750686;50,91590422
157938;5,21E+18;5;3;15;0;2021;5;13;6;3;5;2;0;0;1;1;0;0;0;0;353268,3861;5653254,554;6,908259267;51,0121162
157940;5,21E+18;5;3;15;0;2021;11;12;2;2;6;2;0;1;0;1;1;0;0;0;355621,119;5644917,568;6,945086044;50,9377893
157943;5,21E+18;5;3;15;0;2021;11;15;3;3;0;5;0;0;1;1;0;0;0;0;355225,5913;5647459,166;6,938449949;50,96053086
157949;5,21E+18;5;3;15;0;2021;9;19;6;3;2;7;1;0;0;1;0;1;0;1;352931,5167;5647932,133;6,90561491;50,96420023
157952;5,21E+18;5;3;15;0;2021;11;11;4;3;1;5;0;0;0;1;0;0;1;0;352768,2933;5647174,674;6,9035986;50,95735161
157954;5,21E+18;5;3;15;0;2021;6;7;2;2;0;7;0;0;1;0;0;0;0;0;353399,5478;5643832,513;6,913925571;50,92747782
157955;5,21E+18;5;3;15;0;2021;7;10;3;3;1;5;0;1;1;1;0;0;0;0;355032,3275;5645214,27;6,936593642;50,94030797
157957;5,21E+18;5;3;15;0;2021;4;12;5;3;5;3;0;0;1;1;0;0;0;0;352696,2295;5647548,023;6,902422116;50,96068831
157958;5,21E+18;5;3;15;0;2021;12;19;7;3;0;7;2;0;1;0;0;0;0;1;355277,2709;5642472,294;6,941166138;50,91572792
157959;5,21E+18;5;3;15;0;2021;6;7;5;3;0;6;0;0;1;1;0;0;0;0;355664,1249;5648176,865;6,944405524;50,96709066
157962;5,21E+18;5;3;15;0;2021;6;13;3;3;2;6;0;0;0;1;0;0;0;0;355375,132;5648235,942;6,940269114;50,9675491
157965;5,21E+18;5;3;15;0;2021;2;17;5;3;1;5;0;0;1;1;0;0;0;0;354293,1614;5645941,468;6,925789132;50,94665677
157967;5,21E+18;5;3;15;0;2021;9;6;5;2;8;1;1;0;0;0;0;0;0;1;352188,9208;5653602,583;6,892740189;51,01496732
157968;5,21E+18;5;3;15;0;2021;5;15;1;3;1;5;0;0;1;1;0;0;0;1;356039,7698;5646185,603;6,950539364;50,94928958
157972;5,21E+18;5;3;15;0;2021;6;15;6;3;4;7;0;0;1;0;0;0;0;1;355691,6476;5645363,457;6,945912555;50,94181408
157975;5,21E+18;5;3;15;0;2021;6;10;4;2;6;4;0;0;0;0;1;1;0;0;355200,021;5643716,626;6,939573896;50,92689111
157977;5,21E+18;5;3;15;0;2021;12;14;3;2;6;4;0;0;0;1;1;0;0;0;354376,5721;5655229,839;6,923252713;51,03014887
157978;5,21E+18;5;3;15;0;2021;6;13;2;3;0;1;0;0;1;0;0;0;0;0;354880,9321;5646087,758;6,934092223;50,9481197
157980;5,21E+18;5;3;15;0;2021;6;13;7;3;1;5;0;0;1;1;0;0;0;0;355882,4357;5644606,65;6,948925727;50,9350605
157982;5,21E+18;5;3;15;0;2021;11;16;6;3;5;3;0;1;1;1;0;0;0;0;351126,6549;5646106,072;6,880677637;50,94732695
157983;5,21E+18;5;3;15;0;2021;7;16;5;3;0;7;0;0;1;0;0;0;0;1;355523,4107;5642452,616;6,944673119;50,91561275
157987;5,21E+18;5;3;15;0;2021;9;20;2;3;0;1;2;0;1;0;0;0;0;0;355121,5427;5644036,689;6,938330769;50,92974775
157988;5,21E+18;5;3;15;0;2021;11;7;4;3;0;1;0;1;1;0;0;0;0;0;355606,5581;5648315,823;6,943531075;50,96832502
157993;5,21E+18;5;3;15;0;2021;5;22;7;3;0;1;2;0;1;0;0;0;0;0;355308,1068;5645907,576;6,940240842;50,94660783
157995;5,21E+18;5;3;15;0;2021;10;0;7;2;0;1;2;1;1;1;0;0;0;0;353990,2599;5642556,442;6,922836172;50,91615995
