OBJECTID,ULAND,UREGBEZ,UKREIS,UGEMEINDE,UJAHR,UMONAT,USTUNDE,UWOCHENTAG,UKATEGORIE,UART,UTYP1,ULICHTVERH,IstRad,IstPKW,IstFuss,IstKrad,IstGkfz,IstSonstige,LINREFX,LINREFY,XGCSWGS84,YGCSWGS84,USTRZUSTAND,UIDENTSTLAE,Participants
247125,5,3,15,0,2019,August,21,Sonntag,Unfall mit Schwerverletzten,Zusammenstoß mit einbiegendem / kreuzendem Fahrzeug,Einbiegen / Kreuzen-Unfall,Dunkelheit,0,1,0,0,0,1,"356231,1207","5645680,866",6.953460895,50.94480135,trocken,,"PKW, Sonstige"
247126,5,3,15,0,2019,August,14,Sonntag,Unfall mit Leichtverletzten,Zusammenstoß mit vorausfahrendem / wartendem Fahrzeug,Unfall im Längsverkehr,Tageslicht,0,1,0,0,0,0,"356094,017","5644619,949",6.951929632,50.93523285,trocken,,PKW
247207,5,3,15,0,2019,August,11,Samstag,Unfall mit Leichtverletzten,Unfall anderer Art,Sonstiger Unfall,Tageslicht,1,0,0,0,0,0,"363046,336","5640900,412",7.052208975,50.90349677,trocken,,Rad
247208,5,3,15,0,2019,August,13,Samstag,Unfall mit Leichtverletzten,Abkommen von Fahrbahn nach rechts,Fahrunfall,Tageslicht,0,1,0,0,0,0,"360229,1679","5649370,156",7.00891835,50.97894064,trocken,,PKW
247209,5,3,15,0,2019,August,22,Samstag,Unfall mit Schwerverletzten,Zusammenstoß mit einbiegendem / kreuzendem Fahrzeug,Abbiegeunfall,Dunkelheit,1,0,0,1,0,0,"351700,8279","5644655,802",6.889435846,50.93444212,trocken,,"Rad, Krad"
247210,5,3,15,0,2019,August,7,Samstag,Unfall mit Leichtverletzten,Zusammenstoß mit entgegenkommendem Fahrzeug,Abbiegeunfall,Tageslicht,1,1,0,0,0,0,"352739,4206","5645878,842",6.903711912,50.94569918,trocken,,"Rad, PKW"
247211,5,3,15,0,2019,August,11,Samstag,Unfall mit Leichtverletzten,Zusammenstoß mit entgegenkommendem Fahrzeug,Unfall durch ruhenden Verkehr,Tageslicht,0,1,0,1,0,0,"358702,2558","5639189,948",6.991128002,50.88707783,trocken,,"Krad, PKW"
247212,5,3,15,0,2019,August,11,Samstag,Unfall mit Leichtverletzten,Zusammenstoß mit einbiegendem / kreuzendem Fahrzeug,Einbiegen / Kreuzen-Unfall,Tageslicht,0,1,0,1,0,0,"356164,0613","5640661,042",6.954486832,50.89967207,trocken,,"Krad, PKW"
247214,5,3,15,0,2019,August,15,Samstag,Unfall mit Leichtverletzten,Zusammenstoß mit einbiegendem / kreuzendem Fahrzeug,Abbiegeunfall,Tageslicht,1,1,0,0,0,0,"353874,7639","5643391,657",6.920859645,50.92363656,trocken,,"Rad, PKW"
247249,5,3,15,0,2019,August,12,Samstag,Unfall mit Leichtverletzten,Zusammenstoß mit vorausfahrendem / wartendem Fahrzeug,Einbiegen / Kreuzen-Unfall,Tageslicht,1,1,0,0,0,1,"354917,206","5647910,709",6.933881623,50.96451117,trocken,,"Rad, PKW, Sonstige"
247252,5,3,15,0,2019,August,10,Samstag,Unfall mit Leichtverletzten,Zusammenstoß mit einbiegendem / kreuzendem Fahrzeug,Abbiegeunfall,Tageslicht,0,1,0,1,0,0,"357364,6916","5648011,893",6.968672869,50.96603167,trocken,,"Krad, PKW"
247259,5,3,15,0,2019,August,2,Samstag,Unfall mit Leichtverletzten,Unfall anderer Art,Sonstiger Unfall,Dunkelheit,1,0,0,0,0,0,"349223,518","5645585,573",6.85382074,50.94215498,trocken,,Rad
247262,5,3,15,0,2019,August,16,Samstag,Unfall mit Leichtverletzten,Zusammenstoß mit einbiegendem / kreuzendem Fahrzeug,Einbiegen / Kreuzen-Unfall,Tageslicht,0,1,0,1,0,0,"353026,1222","5645788,731",6.907826627,50.94496255,trocken,,"Krad, PKW"
247265,5,3,15,0,2019,August,1,Samstag,Unfall mit Leichtverletzten,Unfall anderer Art,Fahrunfall,Dunkelheit,1,0,0,0,0,0,"357578,6302","5636985,149",6.976022524,50.86698723,trocken,,Rad
247291,5,3,15,0,2019,August,18,Samstag,Unfall mit Leichtverletzten,Zusammenstoß mit vorausfahrendem / wartendem Fahrzeug,Unfall im Längsverkehr,Dämmerung,0,1,0,0,0,0,"357073,2481","5634801,481",6.9696979,50.84723773,trocken,,PKW
247294,5,3,15,0,2019,August,15,Freitag,Unfall mit Leichtverletzten,Zusammenstoß mit einbiegendem / kreuzendem Fahrzeug,Einbiegen / Kreuzen-Unfall,Tageslicht,1,0,0,1,0,0,"365860,257","5637798,919",7.093344081,50.87628218,trocken,,"Rad, Krad"
247295,5,3,15,0,2019,August,18,Freitag,Unfall mit Leichtverletzten,Zusammenstoß mit anfahrendem/ anhaltendem/ruhendem Fahrzeug,Unfall durch ruhenden Verkehr,Tageslicht,0,1,0,0,0,0,"364600,8755","5639819,414",7.074705445,50.89414789,trocken,,PKW
247296,5,3,15,0,2019,August,15,Samstag,Unfall mit Leichtverletzten,Unfall anderer Art,Fahrunfall,Tageslicht,1,0,0,0,0,0,"354855,2273","5643810,202",6.934633817,50.92764541,trocken,,Rad
247297,5,3,15,0,2019,August,14,Freitag,Unfall mit Leichtverletzten,Zusammenstoß mit einbiegendem / kreuzendem Fahrzeug,Einbiegen / Kreuzen-Unfall,Tageslicht,1,1,0,0,0,0,"359358,5491","5642960,103",6.999000154,50.92112099,trocken,,"Rad, PKW"
247298,5,3,15,0,2019,August,7,Freitag,Unfall mit Schwerverletzten,Zusammenstoß mit einbiegendem / kreuzendem Fahrzeug,Einbiegen / Kreuzen-Unfall,Tageslicht,1,1,0,0,0,0,"359229,1771","5642679,252",6.997269091,50.91856539,trocken,,"Rad, PKW"
247299,5,3,15,0,2019,August,15,Freitag,Unfall mit Leichtverletzten,Zusammenstoß mit vorausfahrendem / wartendem Fahrzeug,Unfall im Längsverkehr,Tageslicht,0,1,0,0,0,0,"354845,9002","5646967,83",6.93324297,50.95601984,trocken,,PKW
247300,5,3,15,0,2019,August,14,Freitag,Unfall mit Leichtverletzten,Zusammenstoß zwischen Fahrzeug und Fußgänger,Sonstiger Unfall,Tageslicht,0,0,1,1,0,0,"354077,9883","5646326,304",6.922573972,50.95006073,trocken,,"Fuss, Krad"
247301,5,3,15,0,2019,August,7,Freitag,Unfall mit Leichtverletzten,Unfall anderer Art,Abbiegeunfall,Tageslicht,1,1,0,0,0,0,"352361,1827","5645615,543",6.898438204,50.94323629,trocken,,"Rad, PKW"
247302,5,3,15,0,2019,August,17,Freitag,Unfall mit Leichtverletzten,Unfall anderer Art,Fahrunfall,Tageslicht,1,0,0,0,0,0,"355578,3471","5643461,52",6.945054614,50.92469335,trocken,,Rad
247303,5,3,15,0,2019,August,13,Freitag,Unfall mit Leichtverletzten,Zusammenstoß zwischen Fahrzeug und Fußgänger,Abbiegeunfall,Tageslicht,0,1,1,0,0,0,"355661,8714","5644939,909",6.945656815,50.93800028,trocken,,"Fuss, PKW"
247304,5,3,15,0,2019,August,9,Freitag,Unfall mit Leichtverletzten,Zusammenstoß mit einbiegendem / kreuzendem Fahrzeug,Einbiegen / Kreuzen-Unfall,Tageslicht,0,1,0,0,0,0,"356133,434","5643432,352",6.952958938,50.92456992,trocken,,PKW
247305,5,3,15,0,2019,August,15,Samstag,Unfall mit Leichtverletzten,Zusammenstoß mit anfahrendem/ anhaltendem/ruhendem Fahrzeug,Sonstiger Unfall,Tageslicht,1,1,0,0,0,0,"353874,4725","5643392,54",6.920855148,50.92364442,trocken,,"Rad, PKW"
247317,5,3,15,0,2019,August,7,Samstag,Unfall mit Leichtverletzten,Unfall anderer Art,Sonstiger Unfall,Tageslicht,1,0,0,0,0,0,"356596,8466","5644274,713",6.959216887,50.9322555,trocken,,Rad
247326,5,3,15,0,2019,August,18,Samstag,Unfall mit Leichtverletzten,Zusammenstoß mit vorausfahrendem / wartendem Fahrzeug,Unfall im Längsverkehr,Tageslicht,0,1,0,1,0,0,"355459,6479","5643301,719",6.943430173,50.92322753,trocken,,"Krad, PKW"
247329,5,3,15,0,2019,August,14,Samstag,Unfall mit Leichtverletzten,Zusammenstoß mit einbiegendem / kreuzendem Fahrzeug,Abbiegeunfall,Tageslicht,0,1,0,1,0,0,"355987,3521","5643045,957",6.951034386,50.92106099,trocken,,"Krad, PKW"
247360,5,3,15,0,2019,August,15,Samstag,Unfall mit Leichtverletzten,Zusammenstoß mit einbiegendem / kreuzendem Fahrzeug,Einbiegen / Kreuzen-Unfall,Tageslicht,1,0,0,0,0,1,"355747,3451","5647208,816",6.945973711,50.95841188,trocken,,"Rad, Sonstige"
247381,5,3,15,0,2019,August,18,Donnerstag,Unfall mit Leichtverletzten,Zusammenstoß mit vorausfahrendem / wartendem Fahrzeug,Abbiegeunfall,Tageslicht,0,1,0,1,0,0,"361890,487","5650483,161",7.032146369,50.98934433,trocken,,"Krad, PKW"
247382,5,3,15,0,2019,August,21,Donnerstag,Unfall mit Leichtverletzten,Zusammenstoß mit einbiegendem / kreuzendem Fahrzeug,Einbiegen / Kreuzen-Unfall,Dunkelheit,0,1,0,0,0,0,"358038,0938","5648458,931",6.978082184,50.97021551,trocken,,PKW
247383,5,3,15,0,2019,August,8,Donnerstag,Unfall mit Leichtverletzten,Zusammenstoß mit einbiegendem / kreuzendem Fahrzeug,Abbiegeunfall,Tageslicht,1,1,0,0,0,0,"351595,996","5650141,56",6.885707955,50.98371259,trocken,,"Rad, PKW"
247385,5,3,15,0,2019,August,17,Donnerstag,Unfall mit Leichtverletzten,Zusammenstoß mit seitlich in gleicher Richtung fahrendem Fahrzeug,Abbiegeunfall,Tageslicht,1,0,0,0,0,1,"353653,7297","5646926,308",6.916297062,50.95534518,trocken,,"Rad, Sonstige"
247386,5,3,15,0,2019,August,20,Donnerstag,Unfall mit Leichtverletzten,Zusammenstoß mit einbiegendem / kreuzendem Fahrzeug,Einbiegen / Kreuzen-Unfall,Dunkelheit,1,0,0,0,1,0,"353989,0713","5639353,869",6.924100001,50.88737897,trocken,,"Rad, Gkfz"
247387,5,3,15,0,2019,August,13,Donnerstag,Unfall mit Leichtverletzten,Zusammenstoß mit einbiegendem / kreuzendem Fahrzeug,Abbiegeunfall,Tageslicht,1,1,0,0,0,0,"356716,6964","5642292,045",6.961700356,50.91446721,trocken,,"Rad, PKW"
247388,5,3,15,0,2019,August,9,Donnerstag,Unfall mit Leichtverletzten,Unfall anderer Art,Fahrunfall,Tageslicht,1,0,0,0,0,0,"353783,053","5643157,438",6.919649566,50.92150846,trocken,,Rad
247389,5,3,15,0,2019,August,16,Donnerstag,Unfall mit Leichtverletzten,Unfall anderer Art,Einbiegen / Kreuzen-Unfall,Tageslicht,1,1,0,0,0,0,"355868,4309","5644468,951",6.948781007,50.93381953,trocken,,"Rad, PKW"
247454,5,3,15,0,2019,August,14,Samstag,Unfall mit Leichtverletzten,Zusammenstoß zwischen Fahrzeug und Fußgänger,Überschreiten-Unfall,Tageslicht,1,0,1,0,0,0,"356564,843","5647029,521",6.957676866,50.95700465,trocken,,"Rad, Fuss"
247457,5,3,15,0,2019,August,11,Mittwoch,Unfall mit Leichtverletzten,Zusammenstoß mit anfahrendem/ anhaltendem/ruhendem Fahrzeug,Unfall durch ruhenden Verkehr,Tageslicht,0,1,0,0,0,0,"362630,4662","5647540,399",7.043795283,50.96307395,trocken,,PKW
247458,5,3,15,0,2019,August,6,Mittwoch,Unfall mit Leichtverletzten,Zusammenstoß mit einbiegendem / kreuzendem Fahrzeug,Einbiegen / Kreuzen-Unfall,Tageslicht,0,1,0,1,0,0,"354120,3751","5655456,141",6.919510554,51.03211757,trocken,,"Krad, PKW"
247459,5,3,15,0,2019,August,0,Mittwoch,Unfall mit Leichtverletzten,Zusammenstoß zwischen Fahrzeug und Fußgänger,Sonstiger Unfall,Dunkelheit,1,0,1,0,0,0,"356486,9168","5645445,621",6.957192345,50.94275096,trocken,,"Rad, Fuss"
247460,5,3,15,0,2019,August,22,Mittwoch,Unfall mit Leichtverletzten,Unfall anderer Art,Sonstiger Unfall,Dunkelheit,1,0,0,0,0,0,"355321,4647","5645905,64",6.940431636,50.94659378,nass/feucht,,Rad
247518,5,3,15,0,2019,September,12,Dienstag,Unfall mit Leichtverletzten,Zusammenstoß mit vorausfahrendem / wartendem Fahrzeug,Unfall im Längsverkehr,Tageslicht,0,1,0,0,0,0,"364510,7852","5640362,999",7.073223527,50.89901227,trocken,,PKW
247519,5,3,15,0,2019,September,8,Dienstag,Unfall mit Schwerverletzten,Zusammenstoß mit einbiegendem / kreuzendem Fahrzeug,Einbiegen / Kreuzen-Unfall,Tageslicht,1,0,0,0,1,0,"361201,2509","5645601,041",7.024194955,50.94530198,trocken,,"Rad, Gkfz"
247520,5,3,15,0,2019,September,12,Dienstag,Unfall mit Leichtverletzten,Unfall anderer Art,Fahrunfall,Tageslicht,1,0,0,0,0,0,"362576,2454","5647663,4",7.042977175,50.96416647,trocken,,Rad
247521,5,3,15,0,2019,September,15,Dienstag,Unfall mit Schwerverletzten,Zusammenstoß zwischen Fahrzeug und Fußgänger,Sonstiger Unfall,Tageslicht,0,0,1,0,0,1,"355932,984","5647240,36",6.948602739,50.9587418,trocken,,"Fuss, Sonstige"
247522,5,3,15,0,2019,September,12,Dienstag,Unfall mit Leichtverletzten,Unfall anderer Art,Unfall durch ruhenden Verkehr,Tageslicht,1,1,0,0,0,0,"355252,7303","5642050,213",6.94098471,50.9119286,trocken,,"Rad, PKW"
247523,5,3,15,0,2019,September,7,Dienstag,Unfall mit Leichtverletzten,Zusammenstoß mit anfahrendem/ anhaltendem/ruhendem Fahrzeug,Unfall durch ruhenden Verkehr,Tageslicht,1,1,0,0,0,0,"356164,7974","5644167,082",6.953115019,50.93118066,trocken,,"Rad, PKW"
247524,5,3,15,0,2019,September,18,Dienstag,Unfall mit Leichtverletzten,Zusammenstoß mit einbiegendem / kreuzendem Fahrzeug,Abbiegeunfall,Tageslicht,1,1,0,0,0,0,"354966,0959","5645434,291",6.935563988,50.94226859,trocken,,"Rad, PKW"
247525,5,3,15,0,2019,September,15,Dienstag,Unfall mit Leichtverletzten,Zusammenstoß mit seitlich in gleicher Richtung fahrendem Fahrzeug,Abbiegeunfall,Tageslicht,1,1,0,0,0,0,"356238,4778","5645041,45",6.953817897,50.93905685,trocken,,"Rad, PKW"
247592,5,3,15,0,2019,September,14,Montag,Unfall mit Leichtverletzten,Zusammenstoß mit entgegenkommendem Fahrzeug,Unfall durch ruhenden Verkehr,Tageslicht,0,1,0,1,0,0,"357144,8529","5649264,939",6.965051937,50.97723815,trocken,,"Krad, PKW"
247594,5,3,15,0,2019,September,1,Montag,Unfall mit Leichtverletzten,Unfall anderer Art,Fahrunfall,Dunkelheit,1,0,0,0,0,0,"353387,4126","5646329,966",6.912748041,50.94991841,trocken,,Rad
247595,5,3,15,0,2019,September,0,Montag,Unfall mit Leichtverletzten,Unfall anderer Art,Fahrunfall,Dunkelheit,1,0,0,0,0,0,"349270,7663","5645575,3",6.854497027,50.94207502,trocken,,Rad
247652,5,3,15,0,2019,August,12,Sonntag,Unfall mit Leichtverletzten,Zusammenstoß mit vorausfahrendem / wartendem Fahrzeug,Unfall im Längsverkehr,Tageslicht,0,1,0,0,0,0,"364725,1534","5640630,709",7.076171013,50.90146859,trocken,,PKW
247653,5,3,15,0,2019,August,13,Sonntag,Unfall mit Schwerverletzten,Zusammenstoß zwischen Fahrzeug und Fußgänger,Überschreiten-Unfall,Tageslicht,0,1,1,0,0,0,"359825,7621","5645292,65",7.004746141,50.94219763,trocken,,"Fuss, PKW"
247654,5,3,15,0,2019,August,2,Sonntag,Unfall mit Leichtverletzten,Zusammenstoß mit anfahrendem/ anhaltendem/ruhendem Fahrzeug,Sonstiger Unfall,Dunkelheit,1,0,0,0,0,1,"358438,8323","5642442,94",6.986124052,50.9162483,trocken,,"Rad, Sonstige"
247656,5,3,15,0,2019,August,21,Sonntag,Unfall mit Leichtverletzten,Zusammenstoß mit einbiegendem / kreuzendem Fahrzeug,Abbiegeunfall,Dunkelheit,1,1,0,0,0,0,"359815,6186","5645681,529",7.004452181,50.94569007,trocken,,"Rad, PKW"
247657,5,3,15,0,2019,August,16,Sonntag,Unfall mit Schwerverletzten,Unfall anderer Art,Sonstiger Unfall,Tageslicht,0,1,0,0,0,0,"366524,2393","5648330,788",7.098921235,50.97109292,trocken,,PKW
247658,5,3,15,0,2019,August,12,Sonntag,Unfall mit Schwerverletzten,Unfall anderer Art,Fahrunfall,Tageslicht,0,0,0,0,0,1,"357405,2148","5645651,46",6.970174287,50.94482867,trocken,,Sonstige
247659,5,3,15,0,2019,August,11,Sonntag,Unfall mit Leichtverletzten,Unfall anderer Art,Fahrunfall,Tageslicht,1,0,0,0,0,0,"359077,2003","5647104,55",6.993396723,50.95829881,trocken,,Rad
247660,5,3,15,0,2019,August,15,Sonntag,Unfall mit Leichtverletzten,Zusammenstoß mit einbiegendem / kreuzendem Fahrzeug,Einbiegen / Kreuzen-Unfall,Tageslicht,1,1,0,0,0,0,"356880,8929","5650085,572",6.960971279,50.98454749,trocken,,"Rad, PKW"
247661,5,3,15,0,2019,August,19,Sonntag,Unfall mit Leichtverletzten,Unfall anderer Art,Sonstiger Unfall,Tageslicht,1,0,0,0,0,0,"359935,4844","5639690,995",7.008457732,50.89188119,trocken,,Rad
247662,5,3,15,0,2019,August,16,Sonntag,Unfall mit Leichtverletzten,Zusammenstoß mit seitlich in gleicher Richtung fahrendem Fahrzeug,Unfall im Längsverkehr,Tageslicht,1,1,0,0,0,0,"360042,9824","5637948,946",7.01065234,50.876251,trocken,,"Rad, PKW"
