OBJECTID,ULAND,UREGBEZ,UKREIS,UGEMEINDE,UJAHR,UMONAT,USTUNDE,UWOCHENTAG,UKATEGORIE,UART,UTYP1,ULICHTVERH,IstRad,IstPKW,IstFuss,IstKrad,IstGkfz,IstSonstige,LINREFX,LINREFY,XGCSWGS84,YGCSWGS84,USTRZUSTAND,UIDENTSTLAE
31532,5,3,15,0,2021,11,1,1,2,0,1,2,1,1,0,0,0,0,"354869,5578","5638546,111",6.936930307,50.88034164,0,"5,21E+18"
31534,5,3,15,0,2021,10,20,6,3,0,1,2,1,0,0,0,0,0,"350736,2057","5643546,374",6.876171848,50.92422348,1,"5,21E+18"
31538,5,3,15,0,2021,9,22,4,2,5,3,2,0,1,0,1,0,0,"353214,773","5641508,215",6.912233394,50.90654318,0,"5,21E+18"
31539,5,3,15,0,2021,12,18,5,3,2,6,2,0,1,0,0,0,0,"352711,5051","5650680,29",6.901370641,50.98884034,0,"5,21E+18"
31540,5,3,15,0,2021,9,18,7,3,2,2,0,0,1,0,0,0,0,"353515,7033","5646170,67",6.914637242,50.94851949,0,"5,21E+18"
31542,5,3,15,0,2021,4,23,6,3,3,5,2,1,1,0,0,0,0,"356346,7825","5647545,65",6.954370354,50.96158869,0,"5,21E+18"
31543,5,3,15,0,2021,9,7,3,3,5,3,1,1,1,0,0,0,0,"354760,7784","5646125,067",6.932368029,50.94842473,0,"5,21E+18"
31549,5,3,15,0,2021,6,11,2,3,0,6,0,0,1,0,0,0,0,"357759,672","5646953,675",6.974707846,50.95661919,0,"5,21E+18"
31553,5,3,15,0,2021,4,18,7,3,5,2,0,0,1,0,1,0,0,"354208,7807","5636701,253",6.928279132,50.86359591,0,"5,21E+18"
31554,5,3,15,0,2021,9,5,7,3,0,1,2,0,0,0,0,0,1,"355289,504","5645352,731",6.940196647,50.94161689,0,"5,21E+18"
31557,5,3,15,0,2021,5,13,1,3,7,7,0,1,0,0,0,0,0,"356825,4047","5644713,992",6.962294738,50.93626005,0,"5,21E+18"
31559,5,3,15,0,2021,12,17,3,3,2,6,2,0,1,0,0,0,1,"349081,6615","5647896,615",6.850845028,50.96288546,0,"5,21E+18"
31561,5,3,15,0,2021,5,18,1,3,4,2,0,0,1,0,0,0,0,"357346,7632","5646880,832",6.968861128,50.95586249,0,"5,21E+18"
31564,5,3,15,0,2021,10,7,5,3,1,6,2,0,1,0,0,0,0,"352701,0489","5640201,174",6.905459031,50.89466642,0,"5,21E+18"
31565,5,3,15,0,2021,11,19,4,3,2,6,2,0,1,0,0,0,0,"352063,6128","5644975,242",6.894465513,50.93740594,1,"5,21E+18"
31566,5,3,15,0,2021,9,11,1,3,0,6,0,0,1,1,0,0,0,"353923,325","5642243,688",6.922009833,50.91333239,0,"5,21E+18"
31568,5,3,15,0,2021,9,7,2,3,2,2,0,0,1,0,1,0,1,"354754,142","5638222,739",6.93541925,50.87740655,0,"5,21E+18"
31572,5,3,15,0,2021,5,16,1,3,7,1,0,0,0,0,0,0,1,"356792,1173","5644030,963",6.962089687,50.93011346,0,"5,21E+18"
31578,5,3,15,0,2021,5,14,2,3,7,5,0,1,1,0,0,0,0,"356325,0105","5647732,407",6.953986787,50.96326161,1,"5,21E+18"
31579,5,3,15,0,2021,11,10,5,3,3,6,0,0,0,0,1,0,1,"351203,3045","5645042,097",6.882202617,50.93778539,1,"5,21E+18"
31581,5,3,15,0,2021,11,19,1,3,3,6,2,1,1,0,0,0,0,"351476,3242","5644624,885",6.886255676,50.93410651,0,"5,21E+18"
31586,5,3,15,0,2021,12,16,6,3,6,4,0,0,0,1,0,0,1,"357676,882","5646866,688",6.97356384,50.955817,0,"5,21E+18"
31587,5,3,15,0,2021,5,17,5,3,2,6,0,0,1,0,0,0,0,"349057,0312","5649613,071",6.849782154,50.97830344,1,"5,21E+18"
31590,5,3,15,0,2021,6,7,4,3,2,6,0,0,1,0,0,0,0,"354306,2448","5645385,44",6.926197662,50.94166322,0,"5,21E+18"
31594,5,3,15,0,2021,6,14,5,3,5,3,0,1,1,0,0,0,0,"357891,003","5643519,588",6.977916191,50.92578951,0,"5,21E+18"
31596,5,3,15,0,2021,9,8,4,3,2,6,0,0,1,0,0,0,1,"347889,3922","5644033,097",6.835492982,50.92785374,1,"5,21E+18"
31599,5,3,15,0,2021,12,9,5,3,5,2,0,0,1,0,0,0,1,"353354,4684","5644888,091",6.912859859,50.93695245,1,"5,21E+18"
31606,5,3,15,0,2021,4,12,5,3,2,6,0,0,1,0,0,0,0,"350587,4356","5649351,972",6.871674259,50.97635625,0,"5,21E+18"
31610,5,3,15,0,2021,4,18,5,3,3,2,0,1,1,0,0,0,0,"352521,731","5651488,494",6.898340458,50.99605465,0,"5,21E+18"
31614,5,3,15,0,2021,6,11,5,3,5,3,0,1,1,0,0,0,0,"355337,691","5643971,992",6.941430183,50.92922057,0,"5,21E+18"
31624,5,3,15,0,2021,5,19,4,3,2,6,0,0,1,0,0,0,0,"354261,0348","5645178,88",6.925637229,50.93979551,0,"5,21E+18"
31626,5,3,15,0,2021,3,13,5,3,0,1,0,1,0,0,0,0,0,"355124,4098","5644155,552",6.9383243,50.93081667,0,"5,21E+18"
31638,5,3,15,0,2021,6,21,6,3,0,7,1,0,1,0,0,0,0,"354720,68","5643054,092",6.933021824,50.92081656,1,"5,21E+18"
31639,5,3,15,0,2021,10,19,6,3,9,1,2,0,1,0,0,0,0,"357009,2668","5636470,264",6.968137838,50.86221939,1,"5,21E+18"
31648,5,3,15,0,2021,11,16,7,3,2,6,0,0,1,0,0,0,0,"355451,642","5635206,842",6.946518388,50.85047779,0,"5,21E+18"
31649,5,3,15,0,2021,6,17,7,2,4,2,0,0,1,0,1,0,0,"354261,712","5640286,975",6.927601297,50.89583343,0,"5,21E+18"
31650,5,3,15,0,2021,12,0,1,2,9,1,2,0,0,0,1,0,0,"355209,9505","5643767,394",6.939694928,50.92734985,1,"5,21E+18"
31651,5,3,15,0,2021,4,16,5,3,3,6,0,1,0,0,0,0,0,"353547,1185","5641415,561",6.916994267,50.90579493,0,"5,21E+18"
31655,5,3,15,0,2021,6,16,5,3,6,6,0,0,1,0,0,0,1,"349413,3989","5657330,447",6.851651697,51.04774634,0,"5,21E+18"
31661,5,3,15,0,2021,9,11,2,3,0,6,0,0,1,0,1,0,0,"354123,6372","5644845,073",6.923816611,50.93676095,0,"5,21E+18"
31663,5,3,15,0,2021,6,9,5,3,3,2,0,0,0,0,0,0,1,"355025,4075","5645376,552",6.936430633,50.94176463,0,"5,21E+18"
31669,5,3,15,0,2021,11,16,7,3,9,1,0,0,1,0,0,0,0,"353445,8044","5652842,484",6.910953093,51.00845837,0,"5,21E+18"
31670,5,3,15,0,2021,10,19,7,3,4,2,2,0,1,0,0,0,0,"352808,5773","5651771,342",6.902310616,50.99866989,0,"5,21E+18"
31671,5,3,15,0,2021,7,14,5,3,9,3,0,0,1,0,1,0,0,"356138,2012","5648874,521",6.950876604,50.97347895,1,"5,21E+18"
31679,5,3,15,0,2021,12,18,3,3,3,6,1,0,1,0,0,0,0,"350075,9606","5645095,67",6.866147138,50.93797483,1,"5,21E+18"
31683,5,3,15,0,2021,5,23,2,2,9,1,2,0,1,0,0,0,0,"347514,8427","5644148,821",6.830118886,50.92879477,0,"5,21E+18"
31684,5,3,15,0,2021,4,18,7,2,6,4,1,0,1,1,0,0,0,"355804,7416","5650366,286",6.945538379,50.98680167,1,"5,21E+18"
31686,5,3,15,0,2021,5,14,6,3,1,5,0,0,1,0,0,0,0,"354343,3051","5645516,535",6.92667239,50.9428507,0,"5,21E+18"
31689,5,3,15,0,2021,9,22,3,3,2,6,2,0,1,0,0,0,0,"354682,2246","5646028,404",6.931289088,50.94753624,0,"5,21E+18"
31691,5,3,15,0,2021,9,23,5,2,7,1,2,0,0,0,1,0,0,"350430,4865","5659223,284",6.865368919,51.06502142,0,"5,21E+18"
31693,5,3,15,0,2021,12,7,4,3,2,6,0,0,1,0,0,0,0,"357121,2421","5638971,264",6.968750772,50.88472366,1,"5,21E+18"
31704,5,3,15,0,2021,7,11,7,2,5,3,0,0,1,0,0,0,1,"356834,7932","5645352,998",6.96217717,50.94200506,0,"5,21E+18"
31705,5,3,15,0,2021,1,14,5,3,6,4,0,0,1,1,0,0,0,"353154,3855","5646867,32",6.909216165,50.95468807,0,"5,21E+18"
31710,5,3,15,0,2021,2,15,7,3,6,4,0,1,0,1,0,0,0,"356321,7872","5647761,409",6.953929463,50.96352145,0,"5,21E+18"
31716,5,3,15,0,2021,1,21,3,3,8,7,2,0,1,0,0,0,0,"356538,62","5652598,443",6.955105528,51.00704492,0,"5,21E+18"
31726,5,3,15,0,2021,10,13,6,2,0,1,0,1,0,0,0,0,0,"349896,4528","5645083,934",6.863598956,50.93782267,0,"5,21E+18"
31731,5,3,15,0,2021,10,11,6,3,4,2,0,1,1,0,0,0,0,"353379,6819","5645783,569",6.912858051,50.94500619,0,"5,21E+18"
31742,5,3,15,0,2021,12,17,2,2,3,2,2,1,0,0,1,0,0,"357766,7255","5635034,259",6.979451915,50.84950066,0,"5,21E+18"
31745,5,3,15,0,2021,5,13,2,2,2,6,0,0,1,0,0,0,0,"357101,4588","5636755,326",6.969335658,50.86480405,0,"5,21E+18"
31752,5,3,15,0,2021,10,18,2,3,5,3,1,1,1,0,0,0,0,"354923,5194","5643338,107",6.935792757,50.92341998,1,"5,21E+18"
31758,5,3,15,0,2021,9,18,7,2,0,1,0,0,0,0,1,0,0,"352486,998","5647252,325",6.899564698,50.95797749,0,"5,21E+18"
31759,5,3,15,0,2021,11,3,7,3,0,1,2,1,0,0,0,0,0,"355950,6973","5646855,594",6.949007072,50.95528841,0,"5,21E+18"
31763,5,3,15,0,2021,10,11,5,3,5,3,0,1,1,0,0,0,0,"357025,6481","5641115,987",6.966553166,50.90397463,1,"5,21E+18"
31766,5,3,15,0,2021,9,12,7,3,5,3,0,0,1,0,0,0,0,"349389,28","5649444,21",6.85458152,50.97687301,0,"5,21E+18"
31767,5,3,15,0,2021,10,14,1,2,0,1,0,1,0,0,0,0,0,"356493,3169","5651662,843",6.954830082,50.99862561,0,"5,21E+18"
31770,5,3,15,0,2021,11,15,6,2,2,6,0,0,1,0,0,0,0,"348910,894","5645550,645",6.849388629,50.94175927,0,"5,21E+18"
31774,5,3,15,0,2021,11,13,2,3,0,6,0,0,1,0,0,0,1,"355195,542","5644663,156",6.939134181,50.93539625,0,"5,21E+18"
31777,5,3,15,0,2021,9,10,2,3,5,3,0,1,1,0,0,0,0,"357895,97","5644512,306",6.977599818,50.93471229,0,"5,21E+18"
31782,5,3,15,0,2021,11,11,3,3,2,6,0,0,1,0,0,0,0,"353216,4483","5640453,255",6.912681321,50.89706302,0,"5,21E+18"
31790,5,3,15,0,2021,7,9,2,3,0,1,0,0,0,0,1,0,0,"356529,437","5638189,906",6.960649678,50.87755495,0,"5,21E+18"
31791,5,3,15,0,2021,6,1,4,3,8,1,2,0,0,0,1,0,0,"357904,1538","5643496,793",6.978112074,50.92558789,0,"5,21E+18"
31795,5,3,15,0,2021,12,0,7,2,0,1,2,0,0,0,0,0,1,"356100,205","5643385,669",6.952504875,50.9241421,0,"5,21E+18"
31797,5,3,15,0,2021,11,15,3,3,2,6,0,0,1,0,0,0,0,"355378,0871","5646702,588",6.94092058,50.95376997,0,"5,21E+18"
31801,5,3,15,0,2021,10,15,6,3,5,2,0,0,0,0,0,0,1,"358299,6761","5645566,352",6.982931522,50.94428435,0,"5,21E+18"
31804,5,3,15,0,2021,2,21,6,3,3,6,2,0,1,0,0,0,0,"357498,3901","5644974,077",6.971764726,50.93876411,0,"5,21E+18"
31807,5,3,15,0,2021,2,10,5,3,5,3,0,1,1,0,0,0,0,"354245,255","5645165,095",6.925418301,50.93966763,0,"5,21E+18"
31817,5,3,15,0,2021,10,3,7,3,9,1,2,0,0,0,0,0,1,"353579,4549","5646256,481",6.915509667,50.94930684,0,"5,21E+18"
31820,5,3,15,0,2021,10,16,3,3,5,3,0,0,1,0,0,0,1,"354702,3401","5643067,396",6.932755773,50.9209315,1,"5,21E+18"
31826,5,3,15,0,2021,2,14,4,3,0,1,0,1,0,0,0,0,0,"357931,7292","5646596,347",6.977295516,50.95345033,0,"5,21E+18"
31830,5,3,15,0,2021,9,11,4,3,9,1,0,0,1,0,1,0,0,"352407,0859","5651362,235",6.896759181,50.99489064,1,"5,21E+18"
31832,5,3,15,0,2021,4,19,4,3,5,2,0,1,1,0,0,0,0,"354143,1441","5636519,345",6.927419585,50.86194458,0,"5,21E+18"
31837,5,3,15,0,2021,11,7,5,3,2,6,0,0,1,0,0,0,0,"358169,7873","5646342,502",6.98078152,50.95122767,0,"5,21E+18"
31841,5,3,15,0,2021,9,13,1,2,6,4,0,0,1,1,0,0,0,"348552,6803","5645173,16",6.844450566,50.93827313,0,"5,21E+18"
31846,5,3,15,0,2021,10,14,3,3,2,6,0,0,1,0,1,0,0,"354983,9209","5644286,953",6.936274157,50.93196223,0,"5,21E+18"
31851,5,3,15,0,2021,2,18,4,3,6,4,2,0,0,1,0,0,1,"353235,0492","5646818,632",6.910383466,50.95427107,1,"5,21E+18"
31856,5,3,15,0,2021,4,6,6,3,3,5,0,0,1,0,1,0,0,"356328,709","5647699,453",6.954052432,50.96296639,0,"5,21E+18"
31857,5,3,15,0,2021,10,17,3,3,0,1,0,1,0,0,0,0,0,"354704,1535","5644687,159",6.932136002,50.93548837,0,"5,21E+18"
31862,5,3,15,0,2021,6,15,4,3,5,7,0,0,1,0,0,0,1,"356383,046","5643172,483",6.956610533,50.92229669,0,"5,21E+18"
31864,5,3,15,0,2021,2,15,1,3,5,3,0,1,1,0,0,0,0,"347627,7791","5648100,082",6.830071585,50.96433117,0,"5,21E+18"
31875,5,3,15,0,2021,11,18,5,3,2,2,2,0,1,0,0,0,0,"357175,4881","5638784,745",6.969594337,50.88306082,1,"5,21E+18"
31878,5,3,15,0,2021,7,21,2,2,5,2,2,0,1,0,0,0,0,"352918,0706","5649369,988",6.904842058,50.97711813,0,"5,21E+18"
31882,5,3,15,0,2021,10,22,7,2,5,3,2,0,1,0,0,0,1,"354877,3811","5644798,26",6.934555434,50.93653042,0,"5,21E+18"
31888,5,3,15,0,2021,5,15,6,3,3,6,0,0,1,0,1,0,0,"352362,3118","5647348,402",6.897751597,50.95880895,0,"5,21E+18"
31889,5,3,15,0,2021,4,14,6,3,5,2,0,0,1,0,0,0,0,"355705,4385","5637911,677",6.949054812,50.87484937,0,"5,21E+18"
31892,5,3,15,0,2021,9,14,1,2,7,1,2,0,0,0,0,0,1,"357028,9525","5643435,959",6.965691016,50.92482495,0,"5,21E+18"
31896,5,3,15,0,2021,10,17,3,3,2,1,0,0,1,0,0,0,0,"356426,315","5647053,975",6.95569611,50.95718992,0,"5,21E+18"
31900,5,3,15,0,2021,1,15,4,3,1,5,0,0,1,0,0,0,0,"346604,6873","5645269,224",6.816705728,50.93862149,1,"5,21E+18"
31901,5,3,15,0,2021,12,16,2,3,0,1,1,0,0,0,1,0,0,"355871,4535","5654680,494",6.944775001,51.02558888,1,"5,21E+18"
31903,5,3,15,0,2021,10,2,5,2,0,1,2,0,0,0,0,0,1,"355077,9437","5644200,001",6.937645842,50.93120444,1,"5,21E+18"
31910,5,3,15,0,2021,4,15,5,3,2,6,0,1,1,0,0,0,0,"353437,7993","5646601,754",6.913355455,50.95237367,0,"5,21E+18"
31912,5,3,15,0,2021,12,13,2,3,1,5,0,0,1,0,0,0,0,"353594,5858","5644850,583",6.916289995,50.93667639,1,"5,21E+18"
31916,5,3,15,0,2021,3,17,3,3,2,6,0,0,1,0,0,0,0,"354781,632","5646150,696",6.932654475,50.9486603,0,"5,21E+18"
31917,5,3,15,0,2021,9,13,6,2,9,1,0,0,0,0,0,0,1,"350764,4884","5653218,011",6.872605951,51.01114358,0,"5,21E+18"
31924,5,3,15,0,2021,10,19,7,3,2,2,2,0,1,0,0,0,0,"355710,005","5640037,755",6.948280294,50.89395738,0,"5,21E+18"
31925,5,3,15,0,2021,4,8,2,3,5,2,0,1,0,0,0,0,1,"356114,0838","5644639,519",6.952207301,50.93541373,0,"5,21E+18"
31927,5,3,15,0,2021,6,7,6,3,9,1,0,0,0,0,0,0,1,"355242,6098","5641306,523",6.941135814,50.90524265,0,"5,21E+18"
31933,5,3,15,0,2021,3,18,6,3,2,2,1,0,1,0,0,0,0,"349317,6834","5649469,393",6.853551969,50.97708058,1,"5,21E+18"
31935,5,3,15,0,2021,5,20,7,3,3,6,1,1,0,0,0,0,1,"357212,0916","5635109,769",6.971548677,50.85004263,1,"5,21E+18"
31938,5,3,15,0,2021,11,17,7,3,5,3,2,1,1,0,0,0,0,"354168,2954","5644820,454",6.924461615,50.936551,0,"5,21E+18"
31942,5,3,15,0,2021,10,15,6,2,0,4,0,1,0,1,0,0,0,"351083,0671","5651822,458",6.877716596,50.99868527,0,"5,21E+18"
31946,5,3,15,0,2021,2,17,6,2,5,2,1,0,1,0,0,0,0,"353213,6934","5641509,16",6.91221767,50.90655139,0,"5,21E+18"
31951,5,3,15,0,2021,12,1,4,3,8,1,2,0,1,0,0,0,0,"354506,1477","5637527,463",6.932173241,50.87109583,0,"5,21E+18"
31956,5,3,15,0,2021,7,14,4,2,6,7,0,0,1,1,0,0,0,"356392,989","5644604,782",6.956187682,50.93517107,0,"5,21E+18"
31959,5,3,15,0,2021,6,15,4,2,5,2,0,1,1,0,0,0,0,"352084,7476","5643626,058",6.895313605,50.92528688,0,"5,21E+18"
31960,5,3,15,0,2021,10,7,5,3,3,6,1,0,1,0,1,0,0,"355844,3526","5646783,742",6.947522416,50.9546161,0,"5,21E+18"
31961,5,3,15,0,2021,1,17,6,3,5,2,2,1,1,0,0,0,0,"354467,255","5645760,332",6.928338091,50.94507293,0,"5,21E+18"
31963,5,3,15,0,2021,5,13,4,3,3,6,0,0,1,0,0,0,0,"353654,4653","5642550,506",6.91806484,50.91602156,1,"5,21E+18"
31970,5,3,15,0,2021,9,18,2,3,9,1,0,0,1,0,0,0,0,"357948,0126","5644059,606",6.978516428,50.93065669,0,"5,21E+18"
31972,5,3,15,0,2021,11,18,1,3,5,2,2,1,1,0,0,0,0,"353001,4068","5644261,175",6.908091337,50.93122872,0,"5,21E+18"
31974,5,3,15,0,2021,12,14,4,3,1,5,0,1,1,0,0,0,0,"355847,2178","5643512,554",6.948857519,50.92521924,0,"5,21E+18"
31976,5,3,15,0,2021,3,11,6,3,2,6,0,0,1,0,0,0,0,"354545,5964","5647132,202",6.928904432,50.95742128,0,"5,21E+18"
31979,5,3,15,0,2021,6,18,6,3,2,6,0,0,1,0,0,0,0,"351196,0764","5651238,657",6.879565176,50.99346827,0,"5,21E+18"
31984,5,3,15,0,2021,7,21,2,2,8,1,0,0,0,0,1,0,0,"357489,05","5644927,35",6.971650153,50.93834187,0,"5,21E+18"
31987,5,3,15,0,2021,10,19,7,3,6,1,2,0,0,1,0,0,1,"354182,3745","5647140,908",6.923732727,50.95740773,1,"5,21E+18"
31989,5,3,15,0,2021,12,13,3,2,6,4,0,0,1,1,0,0,0,"355025,8056","5644248,224",6.936885211,50.93162471,1,"5,21E+18"
31994,5,3,15,0,2021,9,14,7,3,5,7,0,1,1,0,0,0,0,"353329,8712","5646718,667",6.911772843,50.95339686,0,"5,21E+18"
31995,5,3,15,0,2021,6,14,7,3,5,3,0,0,1,0,0,0,0,"352682,6434","5649947,456",6.901256804,50.98224736,0,"5,21E+18"
31997,5,3,15,0,2021,11,15,3,3,0,7,0,0,1,0,0,0,0,"353433,743","5641240,742",6.915453052,50.90419511,1,"5,21E+18"
31998,5,3,15,0,2021,3,16,3,3,2,6,0,0,1,0,0,0,0,"351616,9202","5644091,298",6.888472363,50.92934762,0,"5,21E+18"
32001,5,3,15,0,2021,12,21,7,3,2,6,2,0,1,0,0,0,0,"351374,7006","5644776,758",6.884748514,50.93544513,1,"5,21E+18"
32002,5,3,15,0,2021,3,20,4,3,2,7,2,0,1,0,0,0,1,"357050,5236","5638816,542",6.967806588,50.88331568,0,"5,21E+18"
32003,5,3,15,0,2021,2,1,1,2,9,1,2,0,1,0,0,0,0,"350393,5662","5648525,828",6.869254587,50.96888192,0,"5,21E+18"
32005,5,3,15,0,2021,3,13,7,3,3,7,0,0,0,0,0,0,1,"356392,989","5644604,782",6.956187682,50.93517107,0,"5,21E+18"
32010,5,3,15,0,2021,9,17,4,3,5,2,0,1,1,0,0,0,0,"354486,1792","5647384,847",6.927957976,50.95967672,0,"5,21E+18"
32011,5,3,15,0,2021,10,20,6,3,2,6,1,0,0,0,0,0,1,"355270,0927","5645233,008",6.939968103,50.94053609,0,"5,21E+18"
32026,5,3,15,0,2021,4,16,3,3,0,3,0,1,0,0,0,0,0,"354965,591","5645432,188",6.935557644,50.94224956,0,"5,21E+18"
32030,5,3,15,0,2021,12,19,5,2,5,2,2,0,0,0,0,1,1,"347287,458","5645241,71",6.826427726,50.93855546,1,"5,21E+18"
32033,5,3,15,0,2021,6,22,5,3,3,7,1,0,0,0,1,0,1,"356042,006","5644117,409",6.951388414,50.93070362,0,"5,21E+18"
32041,5,3,15,0,2021,11,13,2,3,0,1,0,1,0,0,0,0,0,"356494,1769","5651679,167",6.954835879,50.99877252,0,"5,21E+18"
32055,5,3,15,0,2021,9,14,6,3,0,1,0,1,0,0,0,0,0,"357252,465","5642726,145",6.969147029,50.91850122,0,"5,21E+18"
32062,5,3,15,0,2021,10,17,4,3,5,2,0,0,1,0,0,0,0,"354856,5458","5644406,469",6.934415145,50.93300425,1,"5,21E+18"
32064,5,3,15,0,2021,5,15,5,2,2,6,0,0,1,0,0,1,0,"350806,5517","5653144,998",6.873235155,51.01049838,0,"5,21E+18"
32070,5,3,15,0,2021,4,10,3,3,6,6,0,1,0,1,0,0,0,"356299,7669","5647981,779",6.953529049,50.96549638,0,"5,21E+18"
32072,5,3,15,0,2021,11,6,2,3,3,6,1,0,1,0,0,1,0,"351356,664","5652438,782",6.881360551,51.00429451,0,"5,21E+18"
32077,5,3,15,0,2021,3,15,3,3,3,6,0,0,1,0,0,0,0,"357633,0233","5646910,275",6.972922738,50.95619788,1,"5,21E+18"
32080,5,3,15,0,2021,6,14,3,3,2,6,0,0,1,0,0,0,0,"354233,4829","5644325,441",6.925586736,50.93211894,0,"5,21E+18"
32088,5,3,15,0,2021,9,12,2,3,5,2,0,0,1,0,0,0,0,"353379,6704","5645783,459",6.912857932,50.94500519,0,"5,21E+18"
32090,5,3,15,0,2021,5,16,4,3,2,6,0,0,1,0,0,0,1,"353874,7349","5653196,762",6.916920257,51.01175123,0,"5,21E+18"
32091,5,3,15,0,2021,5,14,2,3,3,2,0,0,1,0,0,1,0,"352069,098","5651066,327",6.892066761,50.9921447,1,"5,21E+18"
32092,5,3,15,0,2021,5,17,3,3,9,1,0,0,1,0,0,0,0,"355619,886","5648502,695",6.943646581,50.97000774,1,"5,21E+18"
32094,5,3,15,0,2021,2,13,1,3,3,2,0,0,1,0,0,0,1,"354702,4342","5643067,534",6.932757056,50.92093277,0,"5,21E+18"
32095,5,3,15,0,2021,11,15,2,3,4,2,0,0,1,0,1,0,0,"350502,773","5652072,549",6.869349691,51.00078219,0,"5,21E+18"
32097,5,3,15,0,2021,4,16,3,3,5,3,0,0,1,0,0,0,0,"356575,5243","5647103,086",6.957799861,50.95766842,1,"5,21E+18"
32102,5,3,15,0,2021,12,16,2,3,6,4,2,0,0,1,1,0,0,"355868,8664","5644657,412",6.948712666,50.9355133,0,"5,21E+18"
32103,5,3,15,0,2021,9,11,2,3,5,2,0,1,1,0,0,0,0,"356237,041","5648466,168",6.952444917,50.96983384,0,"5,21E+18"
32104,5,3,15,0,2021,5,8,6,2,3,2,0,0,1,0,0,0,1,"354411,0799","5642616,142",6.928794828,50.91680279,0,"5,21E+18"
32105,5,3,15,0,2021,4,18,6,3,2,6,0,0,1,0,1,0,0,"355362,6934","5646700,725",6.940702301,50.95374937,0,"5,21E+18"
32106,5,3,15,0,2021,6,1,7,2,0,1,2,0,0,0,0,0,1,"353881,0252","5646655,83",6.91963962,50.95297217,1,"5,21E+18"
32109,5,3,15,0,2021,11,9,4,3,6,2,0,0,1,1,0,0,0,"356779,0168","5638449,069",6.964093386,50.87994596,1,"5,21E+18"
32110,5,3,15,0,2021,9,13,4,3,5,3,0,1,1,0,0,0,0,"358301,506","5644791,37",6.983258992,50.93732003,0,"5,21E+18"
32118,5,3,15,0,2021,4,9,5,3,0,3,0,1,1,0,0,0,0,"355035,2259","5643522,591",6.937307721,50.92510597,0,"5,21E+18"
32121,5,3,15,0,2021,3,15,4,3,5,2,0,0,1,0,0,0,0,"347772,44","5645209,229",6.833338806,50.93839181,0,"5,21E+18"
32128,5,3,15,0,2021,5,17,7,3,4,6,0,1,0,0,0,0,0,"355556,3509","5648401,246",6.942782587,50.96908011,0,"5,21E+18"
32130,5,3,15,0,2021,9,15,6,3,1,1,0,0,1,0,0,0,0,"351268,6857","5645256,973",6.883044783,50.93973323,0,"5,21E+18"
32134,5,3,15,0,2021,9,7,5,3,5,3,0,1,1,0,0,0,0,"356333,5855","5641119,173",6.956715754,50.90383147,0,"5,21E+18"
32135,5,3,15,0,2021,9,15,3,3,5,7,0,0,1,0,0,0,0,"357571,9023","5639982,135",6.974759286,50.89391969,0,"5,21E+18"
32139,5,3,15,0,2021,10,14,6,3,2,6,0,0,1,0,0,0,0,"354465,7163","5647447,324",6.927641813,50.96023301,0,"5,21E+18"
32141,5,3,15,0,2021,3,10,2,3,2,6,0,0,1,0,0,1,0,"353751,9705","5648556,026",6.917039779,50.97001576,0,"5,21E+18"
32143,5,3,15,0,2021,6,15,2,3,0,1,0,0,0,0,0,0,1,"356886,5934","5646241,916",6.962564688,50.95000653,0,"5,21E+18"
32151,5,3,15,0,2021,12,17,5,3,5,3,2,1,1,0,0,0,0,"352196,504","5647479,406",6.895339115,50.95994371,0,"5,21E+18"
32158,5,3,15,0,2021,5,17,2,3,5,3,0,1,1,0,0,0,0,"356834,067","5643849,77",6.962757407,50.92849551,0,"5,21E+18"
32159,5,3,15,0,2021,6,18,2,3,0,3,0,1,1,0,0,0,0,"353237,3974","5645254,027",6.911047422,50.9402112,0,"5,21E+18"
32164,5,3,15,0,2021,4,13,3,3,5,3,0,1,1,0,0,0,0,"356050,2741","5637754,681",6.954014626,50.87352444,0,"5,21E+18"
32165,5,3,15,0,2021,10,5,6,3,9,7,2,0,1,0,0,0,0,"351378,0578","5650721,416",6.882368111,50.98886718,0,"5,21E+18"
32168,5,3,15,0,2021,1,9,5,3,2,6,0,0,1,0,0,0,0,"358274,4256","5643037,513",6.983555697,50.9215514,0,"5,21E+18"
32171,5,3,15,0,2021,11,7,6,3,2,6,0,0,1,0,0,0,1,"348615,0343","5649899,731",6.843371187,50.98076338,0,"5,21E+18"
32172,5,3,15,0,2021,11,9,4,3,2,6,0,0,1,0,0,0,0,"357490,992","5639265,196",6.973889216,50.88745656,0,"5,21E+18"
32173,5,3,15,0,2021,4,10,6,3,2,6,0,0,1,0,0,1,0,"349075,415","5649361,404",6.850148316,50.97604673,0,"5,21E+18"
32175,5,3,15,0,2021,7,0,5,3,0,1,0,0,0,0,0,0,1,"355636,1069","5643661,478",6.945796731,50.9265048,0,"5,21E+18"
32176,5,3,15,0,2021,11,12,4,3,2,2,0,0,1,0,0,0,0,"354348,609","5645495,487",6.926756251,50.94266289,1,"5,21E+18"
32181,5,3,15,0,2021,9,5,3,3,2,6,2,0,1,0,0,0,0,"350147,7802","5648755,247",6.86566209,50.97087967,0,"5,21E+18"
32186,5,3,15,0,2021,5,20,7,3,0,1,1,1,0,0,0,0,0,"353412,1121","5646629,386",6.912978873,50.95261546,0,"5,21E+18"
